"datasetName","decimalLongitude","decimalLatitude","depth","scientificName"
"obis",-81.8565333,24.4548834,7.8,"Pomacanthus paru"
"obis",-80.09836,25.59129,5.4,"Pomacanthus paru"
"obis",-80.84795,24.7092,27.3,"Pomacanthus paru"
"obis",-81.3992333,24.5650833,6.7,"Pomacanthus paru"
"obis",-80.83048,24.72091,14.9,"Pomacanthus paru"
"obis",-81.8906333,24.4410834,11.6,"Pomacanthus paru"
"obis",-80.6414833,24.8292667,21.2,"Pomacanthus paru"
"obis",-81.2656332,24.5818333,8.4,"Pomacanthus paru"
"obis",-82.95334,24.54777,20,"Pomacanthus paru"
"obis",-80.157083,25.303983,19.1,"Pomacanthus paru"
"obis",-81.2915,24.5734333,13.3,"Pomacanthus paru"
"obis",-80.2069,25.33355,4.3,"Pomacanthus paru"
"obis",-80.0913332,25.6266667,17.7,"Pomacanthus paru"
"obis",-80.2969167,25.12165,10.1,"Pomacanthus paru"
"obis",-80.3377499,25.0421667,20.9,"Pomacanthus paru"
"obis",-81.3891833,24.5664167,8.5,"Pomacanthus paru"
"obis",-80.4064333,25.0237,2.7,"Pomacanthus paru"
"obis",-82.9952,24.5917167,24.5,"Pomacanthus paru"
"obis",-80.1341332,25.4581834,3.5,"Pomacanthus paru"
"obis",-82.91718,24.55933,14.3,"Pomacanthus paru"
"obis",-80.5292666,24.9078667,6.3,"Pomacanthus paru"
"obis",-81.90775,24.4575834,10.8,"Pomacanthus paru"
"obis",-81.9395333,24.4496,9.3,"Pomacanthus paru"
"obis",-81.5645,24.55271,6,"Pomacanthus paru"
"obis",-80.158,25.3507167,9,"Pomacanthus paru"
"obis",-80.15315,25.40595,6.3,"Pomacanthus paru"
"obis",-80.13268,25.40112,2.1,"Pomacanthus paru"
"obis",-83.08163,24.67679,19.4,"Pomacanthus paru"
"obis",-81.0885667,24.6305333,12,"Pomacanthus paru"
"obis",-80.45069,24.95116,27,"Pomacanthus paru"
"obis",-80.381333,25.002417,26.7,"Pomacanthus paru"
"obis",-80.6239999,24.8453667,7.3,"Pomacanthus paru"
"obis",-81.9628999,24.4464334,9.8,"Pomacanthus paru"
"obis",-81.0054999,24.6557833,13,"Pomacanthus paru"
"obis",-80.1515332,25.3771,8.4,"Pomacanthus paru"
"obis",-80.15167,25.41,3.5,"Pomacanthus paru"
"obis",-81.0118332,24.6513334,21.5,"Pomacanthus paru"
"obis",-80.1628666,25.3045334,11.9,"Pomacanthus paru"
"obis",-80.1425999,25.3510667,16.5,"Pomacanthus paru"
"obis",-80.21405,25.2378833,7,"Pomacanthus paru"
"obis",-81.746533,24.466717,20.1,"Pomacanthus paru"
"obis",-81.1060167,24.6236333,15.5,"Pomacanthus paru"
"obis",-80.3484666,25.03505,5.5,"Pomacanthus paru"
"obis",-80.3266166,25.0727833,7,"Pomacanthus paru"
"obis",-67.01861,17.93498,10.67,"Pomacanthus paru"
"obis",-82.8100333,24.7272,17.5,"Pomacanthus paru"
"obis",-80.4581,24.95333,6.2,"Pomacanthus paru"
"obis",-82.94295,24.63955,13.4,"Pomacanthus paru"
"obis",-81.10482,24.62427,14.8,"Pomacanthus paru"
"obis",-82.99164,24.67744,27.6,"Pomacanthus paru"
"obis",-80.4171167,25.0138167,3.7,"Pomacanthus paru"
"obis",-82.9459167,24.6119167,9.1,"Pomacanthus paru"
"obis",-80.2597999,25.1399,7.6,"Pomacanthus paru"
"obis",-80.9352333,24.6966667,4.4,"Pomacanthus paru"
"obis",-83.05192,24.70748,28.7,"Pomacanthus paru"
"obis",-80.38775,25.0046667,12.7,"Pomacanthus paru"
"obis",-80.3872333,25.0323833,4.1,"Pomacanthus paru"
"obis",-81.40995,24.5423667,16,"Pomacanthus paru"
"obis",-81.6055166,24.5168667,6.7,"Pomacanthus paru"
"obis",-80.0926832,25.5728,22.7,"Pomacanthus paru"
"obis",-80.4469833,24.9936,4.1,"Pomacanthus paru"
"obis",-83.0025,24.6707167,22.4,"Pomacanthus paru"
"obis",-67.01861,17.93498,8.53,"Pomacanthus paru"
"obis",-82.829217,24.640767,8.4,"Pomacanthus paru"
"obis",-81.1147,24.6245833,8.4,"Pomacanthus paru"
"obis",-80.1051596,25.5114458,11.9,"Pomacanthus paru"
"obis",-80.2089999,25.3219667,4,"Pomacanthus paru"
"obis",-80.11333,25.475,7.3,"Pomacanthus paru"
"obis",-82.94773,24.63216,18.7,"Pomacanthus paru"
"obis",-80.97385,24.66975,6.1,"Pomacanthus paru"
"obis",-81.71417,24.5505,2.7,"Pomacanthus paru"
"obis",-64.76408,18.31417,6,"Pomacanthus paru"
"obis",-81.6755,24.48783,4.1,"Pomacanthus paru"
"obis",-80.29728,25.1234,7.6,"Pomacanthus paru"
"obis",-81.7209999,24.4918667,6.1,"Pomacanthus paru"
"obis",-65.4909,18.16493,11,"Pomacanthus paru"
"obis",-80.3555332,25.0238,21.5,"Pomacanthus paru"
"obis",-81.0903666,24.632,4,"Pomacanthus paru"
"obis",-83.033633,24.652783,19.5,"Pomacanthus paru"
"obis",-82.92916,24.64455,11.6,"Pomacanthus paru"
"obis",-80.206,25.28383,5.6,"Pomacanthus paru"
"obis",-80.14183,25.36863,2.9,"Pomacanthus paru"
"obis",-80.2122999,25.2349667,7.5,"Pomacanthus paru"
"obis",-83.086367,24.654867,16.4,"Pomacanthus paru"
"obis",-81.00796,24.65315,23.8,"Pomacanthus paru"
"obis",-80.14727,25.42563,2.4,"Pomacanthus paru"
"obis",-81.225983,24.591,12.5,"Pomacanthus paru"
"obis",-81.72525,24.5029667,7.8,"Pomacanthus paru"
"obis",-80.9113667,24.6749,24.8,"Pomacanthus paru"
"obis",-80.11748,25.45459,7.3,"Pomacanthus paru"
"obis",-82.8140833,24.7212167,14,"Pomacanthus paru"
"obis",-80.22395,25.20937,5,"Pomacanthus paru"
"obis",-83.0052167,24.6603667,21.6,"Pomacanthus paru"
"obis",-81.1341166,24.6237834,8.4,"Pomacanthus paru"
"obis",-80.1508166,25.4167167,7,"Pomacanthus paru"
"obis",-76.2076389,9.3801111,11,"Pomacanthus paru"
"obis",-83.03675,24.7116,26.8,"Pomacanthus paru"
"obis",-80.0952332,25.5542334,18,"Pomacanthus paru"
"obis",-81.904667,24.437217,17.5,"Pomacanthus paru"
"obis",-80.39,25.06733,3.1,"Pomacanthus paru"
"obis",-80.22294,25.21349,5.3,"Pomacanthus paru"
"obis",-82.9681833,24.5780333,20.3,"Pomacanthus paru"
"obis",-80.4616833,24.9498667,7.2,"Pomacanthus paru"
"obis",-83.0201,24.6779333,19.8,"Pomacanthus paru"
"obis",-80.09626,25.5897,3.5,"Pomacanthus paru"
"obis",-83.08525,24.673,21.3,"Pomacanthus paru"
"obis",-80.2367333,25.1554167,29.9,"Pomacanthus paru"
"obis",-80.45432,24.94746,28.7,"Pomacanthus paru"
"obis",-80.1714259,25.3620485,6.7,"Pomacanthus paru"
"obis",-81.3892666,24.5671167,7.6,"Pomacanthus paru"
"obis",-56.2333333333333,6.71666666666667,44,"Pomacanthus paru"
"obis",-80.1600832,25.4347834,2.7,"Pomacanthus paru"
"obis",-80.53595,24.8985,16.5,"Pomacanthus paru"
"obis",-80.3246832,25.0747667,7.3,"Pomacanthus paru"
"obis",-80.4144,24.9875,4.1,"Pomacanthus paru"
"obis",-81.57367,24.50883,10.2,"Pomacanthus paru"
"obis",-82.9056833,24.5721167,17.7,"Pomacanthus paru"
"obis",-66.08705,18.45372,3.96,"Pomacanthus paru"
"obis",-81.84595,24.4593334,8.4,"Pomacanthus paru"
"obis",-83.0139,24.7079833,29.4,"Pomacanthus paru"
"obis",-83.0164667,24.67695,20.9,"Pomacanthus paru"
"obis",-83.008167,24.686867,16.1,"Pomacanthus paru"
"obis",-80.2369167,25.1550167,29.6,"Pomacanthus paru"
"obis",-80.1510833,25.44905,4.9,"Pomacanthus paru"
"obis",-82.96097,24.60998,11,"Pomacanthus paru"
"obis",-80.2573332,25.1437167,4.6,"Pomacanthus paru"
"obis",-81.71405,24.4933833,6.9,"Pomacanthus paru"
"obis",-83.06533,24.68117,21.2,"Pomacanthus paru"
"obis",-81.8438833,24.4591833,5.2,"Pomacanthus paru"
"obis",-81.6226499,24.5030834,3.7,"Pomacanthus paru"
"obis",-81.410883,24.542067,16.3,"Pomacanthus paru"
"obis",-82.9091,24.69525,12.8,"Pomacanthus paru"
"obis",-83.03338,24.65269,20.9,"Pomacanthus paru"
"obis",-82.812,24.66267,8.4,"Pomacanthus paru"
"obis",-80.15515,25.36835,8.1,"Pomacanthus paru"
"obis",-81.706,24.48183,4.8,"Pomacanthus paru"
"obis",-80.68401,24.80235,10.8,"Pomacanthus paru"
"obis",-82.8741333,24.6041667,10.1,"Pomacanthus paru"
"obis",-81.51892,24.52325,4.1,"Pomacanthus paru"
"obis",-80.6219832,24.8417334,17.8,"Pomacanthus paru"
"obis",-80.185,25.2810833,12.8,"Pomacanthus paru"
"obis",-80.3545833,25.02565,23.3,"Pomacanthus paru"
"obis",-80.1576332,25.30355,14.9,"Pomacanthus paru"
"obis",-80.1410166,25.3666667,5.2,"Pomacanthus paru"
"obis",-80.17003,25.44256,4.4,"Pomacanthus paru"
"obis",-83.09976,24.6261,23.5,"Pomacanthus paru"
"obis",-82.9311614,24.6150814,13.9,"Pomacanthus paru"
"obis",-80.5057667,24.91955,12.5,"Pomacanthus paru"
"obis",-81.44384,24.58472,7.5,"Pomacanthus paru"
"obis",-83.04327,24.65801,18,"Pomacanthus paru"
"obis",-80.805,24.73855,8.5,"Pomacanthus paru"
"obis",-80.9523333,24.6920667,5.9,"Pomacanthus paru"
"obis",-83.0618167,24.6732,14.6,"Pomacanthus paru"
"obis",-80.2505999,25.1649,10.1,"Pomacanthus paru"
"obis",-81.7111833,24.4778667,19.6,"Pomacanthus paru"
"obis",-82.8856167,24.68025,9.9,"Pomacanthus paru"
"obis",-80.1002,25.5406333,13.4,"Pomacanthus paru"
"obis",-82.934083,24.66285,20.3,"Pomacanthus paru"
"obis",-64.8624,17.6366,24,"Pomacanthus paru"
"obis",-81.5721667,24.51115,9,"Pomacanthus paru"
"obis",-80.09447,25.559,18.6,"Pomacanthus paru"
"obis",-83.10151,24.65378,23.5,"Pomacanthus paru"
"obis",-80.2264166,25.1861833,13.9,"Pomacanthus paru"
"obis",-80.10167,25.55667,7.9,"Pomacanthus paru"
"obis",-80.15167,25.41,4.1,"Pomacanthus paru"
"obis",-81.8458333,24.4564334,16.2,"Pomacanthus paru"
"obis",-82.8243833,24.6749167,10.1,"Pomacanthus paru"
"obis",-82.777567,24.723117,21.3,"Pomacanthus paru"
"obis",-80.94303,24.67647,15.8,"Pomacanthus paru"
"obis",-80.13862,25.41094,7.8,"Pomacanthus paru"
"obis",-80.2285499,25.2046667,4.6,"Pomacanthus paru"
"obis",-81.89145,24.4410333,15.2,"Pomacanthus paru"
"obis",-80.202798,25.335676,3.7,"Pomacanthus paru"
"obis",-80.2250499,25.1994833,5.9,"Pomacanthus paru"
"obis",-81.09089,24.63237,3.5,"Pomacanthus paru"
"obis",-81.7266166,24.4711667,13.1,"Pomacanthus paru"
"obis",-80.15002,25.38558,8.5,"Pomacanthus paru"
"obis",-80.1736,25.3435,7.8,"Pomacanthus paru"
"obis",-80.25883,25.14483,5.8,"Pomacanthus paru"
"obis",-80.10167,25.55667,6.3,"Pomacanthus paru"
"obis",-82.9837,24.60949,18.9,"Pomacanthus paru"
"obis",-81.7570999,24.48435,9.1,"Pomacanthus paru"
"obis",-80.6512333,24.8263667,9.8,"Pomacanthus paru"
"obis",-66.0823,18.46118,2.44,"Pomacanthus paru"
"obis",-83.08852,24.63803,16.2,"Pomacanthus paru"
"obis",-81.7023333,24.4999167,5.8,"Pomacanthus paru"
"obis",-80.68431,24.81027,8.5,"Pomacanthus paru"
"obis",-80.3389499,25.0476833,6.1,"Pomacanthus paru"
"obis",-80.3795,25.0725,2.1,"Pomacanthus paru"
"obis",-80.26647,25.1692,5,"Pomacanthus paru"
"obis",-80.11957,25.46151,8.7,"Pomacanthus paru"
"obis",-80.2532333,25.1429,21.8,"Pomacanthus paru"
"obis",-80.1556166,25.3201167,11.3,"Pomacanthus paru"
"obis",-80.3460333,25.034,20,"Pomacanthus paru"
"obis",-83.009583,24.696683,24.6,"Pomacanthus paru"
"obis",-83.05355,24.5912,26.5,"Pomacanthus paru"
"obis",-80.1664,25.3031333,10.4,"Pomacanthus paru"
"obis",-80.2456166,25.2643167,3.1,"Pomacanthus paru"
"obis",-80.22,25.211,3.2,"Pomacanthus paru"
"obis",-81.8179166,24.4703,8.5,"Pomacanthus paru"
"obis",-80.67665,24.8057333,15.8,"Pomacanthus paru"
"obis",-80.1275332,25.4693167,3.5,"Pomacanthus paru"
"obis",-82.8841333,24.6306,8.8,"Pomacanthus paru"
"obis",-81.1032999,24.6259334,11.9,"Pomacanthus paru"
"obis",-81.15603,24.62168,6.7,"Pomacanthus paru"
"obis",-83.081,24.639917,15.7,"Pomacanthus paru"
"obis",-82.9261,24.5742167,14,"Pomacanthus paru"
"obis",-55.65,7.03333333333333,65,"Pomacanthus paru"
"obis",-80.231,25.1889,7.9,"Pomacanthus paru"
"obis",-80.2580666,25.1428,4.3,"Pomacanthus paru"
"obis",-80.21843,25.20824,11.7,"Pomacanthus paru"
"obis",-64.86058,18.31257,7,"Pomacanthus paru"
"obis",-83.02108,24.63837,24.2,"Pomacanthus paru"
"obis",-82.96633,24.63333,17.2,"Pomacanthus paru"
"obis",-81.391517,24.61635,2.4,"Pomacanthus paru"
"obis",-81.97175,24.44646,14.3,"Pomacanthus paru"
"obis",-80.3216166,25.0636833,15.9,"Pomacanthus paru"
"obis",-80.43582,24.98631,7.6,"Pomacanthus paru"
"obis",-82.91734,24.59659,13.4,"Pomacanthus paru"
"obis",-82.87287,24.66716,7.5,"Pomacanthus paru"
"obis",-80.0901499,25.6130334,22.3,"Pomacanthus paru"
"obis",-81.5022499,24.5612501,4.9,"Pomacanthus paru"
"obis",-80.6127333,24.8534667,5.9,"Pomacanthus paru"
"obis",-81.2356666,24.6244167,7.8,"Pomacanthus paru"
"obis",-80.3694666,25.0435667,5.2,"Pomacanthus paru"
"obis",-81.10515,24.62415,14.2,"Pomacanthus paru"
"obis",-83.070183,24.685833,21.5,"Pomacanthus paru"
"obis",-80.1567999,25.4224667,3.8,"Pomacanthus paru"
"obis",-81.895417,24.447733,19.4,"Pomacanthus paru"
"obis",-80.2047667,25.2192333,22.1,"Pomacanthus paru"
"obis",-80.21027,25.27443,4.1,"Pomacanthus paru"
"obis",-81.57385,24.506217,22.4,"Pomacanthus paru"
"obis",-83.01299,24.68566,22.1,"Pomacanthus paru"
"obis",-80.09185,25.5792333,24.5,"Pomacanthus paru"
"obis",-82.9689833,24.6308333,21.3,"Pomacanthus paru"
"obis",-80.1093999,25.47485,13.7,"Pomacanthus paru"
"obis",-83.03968,24.61218,22.6,"Pomacanthus paru"
"obis",-81.98589,24.43224,24.1,"Pomacanthus paru"
"obis",-81.38117,24.61933,2,"Pomacanthus paru"
"obis",-81.94734,24.47204,11.1,"Pomacanthus paru"
"obis",-82.8755333,24.66255,8.8,"Pomacanthus paru"
"obis",-81.71233,24.481,5.8,"Pomacanthus paru"
"obis",-80.1581833,25.3505,8.4,"Pomacanthus paru"
"obis",-80.1413832,25.3564,13.9,"Pomacanthus paru"
"obis",-80.0949999,25.5989,7.2,"Pomacanthus paru"
"obis",-82.9487667,24.60995,8.2,"Pomacanthus paru"
"obis",-80.1964499,25.4074167,3.1,"Pomacanthus paru"
"obis",-80.3731333,25.0109333,5.2,"Pomacanthus paru"
"obis",-80.33863,25.07259,4.9,"Pomacanthus paru"
"obis",-80.7713167,24.7559333,7.6,"Pomacanthus paru"
"obis",-80.3318832,25.0608667,4,"Pomacanthus paru"
"obis",-82.96927,24.64278,21.3,"Pomacanthus paru"
"obis",-80.1116832,25.4722334,5.6,"Pomacanthus paru"
"obis",-81.538417,24.51445,19.7,"Pomacanthus paru"
"obis",-81.285567,24.5765,9.4,"Pomacanthus paru"
"obis",-80.1772332,25.3527334,3.2,"Pomacanthus paru"
"obis",-80.17295,25.2801333,10.8,"Pomacanthus paru"
"obis",-80.45976,24.95162,5.3,"Pomacanthus paru"
"obis",-80.6196499,24.8421167,20.7,"Pomacanthus paru"
"obis",-81.112083,24.621983,13.7,"Pomacanthus paru"
"obis",-80.5042333,24.9182167,20.3,"Pomacanthus paru"
"obis",-81.47849,24.53078,13.3,"Pomacanthus paru"
"obis",-83.09935,24.6195833,24.1,"Pomacanthus paru"
"obis",-80.1667832,25.2895833,16.7,"Pomacanthus paru"
"obis",-80.9695,24.69767,6.4,"Pomacanthus paru"
"obis",-80.552,24.8850667,20.3,"Pomacanthus paru"
"obis",-83.02104,24.64002,24.7,"Pomacanthus paru"
"obis",-80.2594332,25.2159833,1.5,"Pomacanthus paru"
"obis",-83.0626333,24.6783833,20,"Pomacanthus paru"
"obis",-81.664,24.49133,4.4,"Pomacanthus paru"
"obis",-80.5260499,24.9041667,17.1,"Pomacanthus paru"
"obis",-80.7374832,24.77055,9.1,"Pomacanthus paru"
"obis",-83.098067,24.610033,24,"Pomacanthus paru"
"obis",-67.24758,18.14658,4,"Pomacanthus paru"
"obis",-83.04555,24.59385,26.5,"Pomacanthus paru"
"obis",-80.165,25.34,4.9,"Pomacanthus paru"
"obis",-51.4,5.55,82,"Pomacanthus paru"
"obis",-80.15059,25.46297,5,"Pomacanthus paru"
"obis",-80.21092,25.22021,3.1,"Pomacanthus paru"
"obis",-81.96142,24.43261,21.8,"Pomacanthus paru"
"obis",-82.948583,24.6141,7.3,"Pomacanthus paru"
"obis",-80.1518332,25.4106333,6.6,"Pomacanthus paru"
"obis",-81.6235999,24.5034334,4,"Pomacanthus paru"
"obis",-80.7565,24.7655,6.3,"Pomacanthus paru"
"obis",-80.34182,25.03731,28,"Pomacanthus paru"
"obis",-83.07762,24.66143,18.3,"Pomacanthus paru"
"obis",-80.1020999,25.4998667,19.4,"Pomacanthus paru"
"obis",-81.7286499,24.4665333,18.3,"Pomacanthus paru"
"obis",-66.52824,17.89507,4,"Pomacanthus paru"
"obis",-81.8553333,24.4531334,14.5,"Pomacanthus paru"
"obis",-80.3291166,25.0803833,5.6,"Pomacanthus paru"
"obis",-80.1329,25.4639,5.7,"Pomacanthus paru"
"obis",-80.75421,24.76604,5.2,"Pomacanthus paru"
"obis",-80.18584,25.27455,11,"Pomacanthus paru"
"obis",-80.2942333,25.1398167,6.3,"Pomacanthus paru"
"obis",-81.55833,24.52724,8.1,"Pomacanthus paru"
"obis",-81.57795,24.5216,3.4,"Pomacanthus paru"
"obis",-81.90956,24.43607,26.8,"Pomacanthus paru"
"obis",-81.93522,24.44311,11.5,"Pomacanthus paru"
"obis",-80.2160166,25.2005167,22.9,"Pomacanthus paru"
"obis",-80.7776999,24.7454667,7.3,"Pomacanthus paru"
"obis",-81.10167,24.62533,15.8,"Pomacanthus paru"
"obis",-80.2098667,25.23275,7.8,"Pomacanthus paru"
"obis",-82.89927,24.62664,8.4,"Pomacanthus paru"
"obis",-80.14771,25.42557,2.1,"Pomacanthus paru"
"obis",-80.25234,25.17175,12.3,"Pomacanthus paru"
"obis",-80.3262167,25.081,5.5,"Pomacanthus paru"
"obis",-81.4091666,24.5430834,13,"Pomacanthus paru"
"obis",-80.14325,25.3529833,12.3,"Pomacanthus paru"
"obis",-83.02104,24.64002,26.1,"Pomacanthus paru"
"obis",-81.9274333,24.4450834,5.2,"Pomacanthus paru"
"obis",-80.5244,24.9052833,20.1,"Pomacanthus paru"
"obis",-80.09375,25.5585333,25.9,"Pomacanthus paru"
"obis",-81.9293667,24.5065167,3.4,"Pomacanthus paru"
"obis",-80.0919832,25.5783167,19.5,"Pomacanthus paru"
"obis",-80.2006999,25.2208333,30,"Pomacanthus paru"
"obis",-81.818983,24.463833,23.9,"Pomacanthus paru"
"obis",-80.1525499,25.4108,5.2,"Pomacanthus paru"
"obis",-80.61533,24.9055,4.1,"Pomacanthus paru"
"obis",-80.2982833,25.123,1.7,"Pomacanthus paru"
"obis",-80.2641166,25.1592833,9.3,"Pomacanthus paru"
"obis",-80.4306499,24.9704834,15.7,"Pomacanthus paru"
"obis",-80.36893,25.03244,7.9,"Pomacanthus paru"
"obis",-81.8775,24.45433,4.9,"Pomacanthus paru"
"obis",-80.29792,25.12247,6.7,"Pomacanthus paru"
"obis",-80.26673,25.16951,5.5,"Pomacanthus paru"
"obis",-80.3645667,25.0324833,8.8,"Pomacanthus paru"
"obis",-82.89794,24.68425,10.2,"Pomacanthus paru"
"obis",-80.1395832,25.50195,3.7,"Pomacanthus paru"
"obis",-80.2080832,25.226,5.6,"Pomacanthus paru"
"obis",-80.37295,25.0835833,2.7,"Pomacanthus paru"
"obis",-80.2129666,25.2152667,10.7,"Pomacanthus paru"
"obis",-80.5479333,24.93525,5.8,"Pomacanthus paru"
"obis",-82.98757,24.65786,31.3,"Pomacanthus paru"
"obis",-80.0959166,25.631,7.8,"Pomacanthus paru"
"obis",-83.010117,24.695833,24.9,"Pomacanthus paru"
"obis",-81.5312333,24.5492,6.4,"Pomacanthus paru"
"obis",-80.3657166,25.0158333,21.3,"Pomacanthus paru"
"obis",-81.8375,24.46483,3.8,"Pomacanthus paru"
"obis",-81.1850667,24.6067833,8.2,"Pomacanthus paru"
"obis",-82.942483,24.629533,9.3,"Pomacanthus paru"
"obis",-80.1952499,25.34435,2.5,"Pomacanthus paru"
"obis",-81.3965,24.5455,14.5,"Pomacanthus paru"
"obis",-81.972783,24.443383,19.8,"Pomacanthus paru"
"obis",-80.4776499,24.9386667,11.9,"Pomacanthus paru"
"obis",-80.25755,25.1835333,5.8,"Pomacanthus paru"
"obis",-82.98482,24.7081,19.5,"Pomacanthus paru"
"obis",-80.21617,25.22686,6.7,"Pomacanthus paru"
"obis",-80.0985332,25.6798,6.7,"Pomacanthus paru"
"obis",-82.935017,24.611583,14.9,"Pomacanthus paru"
"obis",-80.2104666,25.2679167,5.5,"Pomacanthus paru"
"obis",-80.47226,24.9458,5.2,"Pomacanthus paru"
"obis",-81.78473,24.46668,19.1,"Pomacanthus paru"
"obis",-80.5532332,24.8842,23.3,"Pomacanthus paru"
"obis",-80.1025333,25.5924,4.3,"Pomacanthus paru"
"obis",-83.03051,24.6489,16.2,"Pomacanthus paru"
"obis",-80.2259499,25.19745,6,"Pomacanthus paru"
"obis",-81.40433,24.54683,5.5,"Pomacanthus paru"
"obis",-80.1472832,25.3518833,8.8,"Pomacanthus paru"
"obis",-80.1712382,25.3622228,8.1,"Pomacanthus paru"
"obis",-81.7195999,24.4996333,9.1,"Pomacanthus paru"
"obis",-80.1358666,25.4631,4.9,"Pomacanthus paru"
"obis",-76.2022778,9.3714444,8,"Pomacanthus paru"
"obis",-80.4622,24.9473,9.3,"Pomacanthus paru"
"obis",-80.20065,25.2287167,19.1,"Pomacanthus paru"
"obis",-80.1667832,25.2934167,9.6,"Pomacanthus paru"
"obis",-80.2571166,25.1631333,13.2,"Pomacanthus paru"
"obis",-82.979717,24.569267,24.5,"Pomacanthus paru"
"obis",-80.303,25.11183,6.1,"Pomacanthus paru"
"obis",-80.22214,25.31094,5.2,"Pomacanthus paru"
"obis",-80.39,25.06733,2.3,"Pomacanthus paru"
"obis",-80.1998832,25.2199833,32,"Pomacanthus paru"
"obis",-80.244517,25.153467,23.2,"Pomacanthus paru"
"obis",-81.94274,24.4786,7.3,"Pomacanthus paru"
"obis",-80.4144,24.9875,3.4,"Pomacanthus paru"
"obis",-83.0320667,24.6909667,24.7,"Pomacanthus paru"
"obis",-82.9035833,24.6326333,9.1,"Pomacanthus paru"
"obis",-80.50375,24.9246,3.7,"Pomacanthus paru"
"obis",-82.8488,24.6944167,5.9,"Pomacanthus paru"
"obis",-80.1101833,25.5469333,5,"Pomacanthus paru"
"obis",-81.57183,24.5078,14.2,"Pomacanthus paru"
"obis",-81.8445,24.45867,6.1,"Pomacanthus paru"
"obis",-80.28771,25.15498,6,"Pomacanthus paru"
"obis",-75.8908333,9.8219444,10.5,"Pomacanthus paru"
"obis",-81.38475,24.5684167,5.6,"Pomacanthus paru"
"obis",-81.7103666,24.4782334,17.5,"Pomacanthus paru"
"obis",-80.13167,25.395,5.3,"Pomacanthus paru"
"obis",-80.5502,24.9338,4.3,"Pomacanthus paru"
"obis",-82.8103667,24.6565167,6.4,"Pomacanthus paru"
"obis",-80.39,25.06733,2.1,"Pomacanthus paru"
"obis",-82.80151,24.66106,2.6,"Pomacanthus paru"
"obis",-81.14207,24.6094,29.3,"Pomacanthus paru"
"obis",-81.0539167,24.6454833,7.8,"Pomacanthus paru"
"obis",-80.3062166,25.1089167,4.6,"Pomacanthus paru"
"obis",-82.8231667,24.7211833,13.6,"Pomacanthus paru"
"obis",-80.132483,25.3849,19.2,"Pomacanthus paru"
"obis",-80.1664999,25.3039667,9.8,"Pomacanthus paru"
"obis",-83.01801,24.67824,23.2,"Pomacanthus paru"
"obis",-81.9477,24.47837,7,"Pomacanthus paru"
"obis",-83.10335,24.64485,24.7,"Pomacanthus paru"
"obis",-80.0914666,25.58825,12.7,"Pomacanthus paru"
"obis",-82.860067,24.696667,6.6,"Pomacanthus paru"
"obis",-81.71367,24.4935,6.3,"Pomacanthus paru"
"obis",-81.4080166,24.5454,1.8,"Pomacanthus paru"
"obis",-80.41097,24.99035,7.5,"Pomacanthus paru"
"obis",-83.009233,24.696683,24.2,"Pomacanthus paru"
"obis",-80.2139667,25.2033833,18.3,"Pomacanthus paru"
"obis",-80.96556,24.68571,3.4,"Pomacanthus paru"
"obis",-80.96365,24.6854167,5.5,"Pomacanthus paru"
"obis",-80.44264,24.97072,11.7,"Pomacanthus paru"
"obis",-80.1964666,25.40715,3.7,"Pomacanthus paru"
"obis",-80.5366,24.8980167,17.4,"Pomacanthus paru"
"obis",-83.03275,24.655333,16.2,"Pomacanthus paru"
"obis",-80.71789,24.777,10.8,"Pomacanthus paru"
"obis",-80.61596,24.89756,4.5,"Pomacanthus paru"
"obis",-80.303,25.11183,3.4,"Pomacanthus paru"
"obis",-80.5615167,24.9105333,6.4,"Pomacanthus paru"
"obis",-80.4153333,24.99,5.6,"Pomacanthus paru"
"obis",-82.9561,24.564933,18.9,"Pomacanthus paru"
"obis",-80.1786666,25.35105,3.8,"Pomacanthus paru"
"obis",-83.05277,24.70534,25,"Pomacanthus paru"
"obis",-82.796533,24.7312,17.8,"Pomacanthus paru"
"obis",-82.9300333,24.6662167,23.6,"Pomacanthus paru"
"obis",-83.05795,24.6796333,20,"Pomacanthus paru"
"obis",-82.8312,24.72261,18.8,"Pomacanthus paru"
"obis",-81.7303833,24.4840833,11.6,"Pomacanthus paru"
"obis",-80.1161,25.53707,6.1,"Pomacanthus paru"
"obis",-80.78033,24.74433,15.1,"Pomacanthus paru"
"obis",-83.103667,24.62995,27.9,"Pomacanthus paru"
"obis",-83.05805,24.6795333,19.5,"Pomacanthus paru"
"obis",-80.92499,24.74736,5.2,"Pomacanthus paru"
"obis",-80.0991,25.5656333,8.5,"Pomacanthus paru"
"obis",-83.0128,24.6830833,20.9,"Pomacanthus paru"
"obis",-80.1069332,25.5113167,14,"Pomacanthus paru"
"obis",-82.93983,24.56092,19.5,"Pomacanthus paru"
"obis",-81.7036999,24.5509,2,"Pomacanthus paru"
"obis",-80.1189999,25.5111334,7,"Pomacanthus paru"
"obis",-81.93055,24.5141167,3.7,"Pomacanthus paru"
"obis",-81.4978167,24.5274833,6.6,"Pomacanthus paru"
"obis",-81.7147499,24.4794667,4.3,"Pomacanthus paru"
"obis",-80.2056666,25.2229,11.9,"Pomacanthus paru"
"obis",-80.1498167,25.4654667,5.3,"Pomacanthus paru"
"obis",-80.3359499,25.1261667,3.1,"Pomacanthus paru"
